episode,reward,running_reward,max_reward,epsilon,loss,time_since_start
2260,70.0,186.8,590.0,0.1,0.4916625916957855,12100.875094175339
2280,90.0,182.9,550.0,0.1,1.027031660079956,12222.054578065872
2300,360.0,184.4,550.0,0.1,0.5570923686027527,12343.141186952591
2320,105.0,185.15,550.0,0.1,0.47117120027542114,12441.98550915718
2340,415.0,187.6,490.0,0.1,1.140749454498291,12572.37450003624
2360,235.0,187.7,490.0,0.1,0.8518388867378235,12674.083239078522
2380,155.0,187.3,490.0,0.1,1.086164951324463,12795.389521121979
2400,260.0,188.35,525.0,0.1,1.7717266082763672,12909.78517818451
2420,120.0,186.55,525.0,0.1,2.909078359603882,13040.665306091309
2440,65.0,184.6,575.0,0.1,2.687811851501465,13164.860131978989
2460,155.0,183.9,575.0,0.1,3.665562152862549,13274.93014216423
2480,130.0,179.95,670.0,0.1,1.4883620738983154,13400.212977170944
2500,155.0,180.85,670.0,0.1,1.957032322883606,13512.224617958069
2520,50.0,180.1,670.0,0.1,1.8938772678375244,13629.740900993347
2540,270.0,181.55,670.0,0.1,0.6754061579704285,13740.903330087662
2560,135.0,179.15,670.0,0.1,3.450883388519287,13856.989693164825
2580,140.0,177.6,535.0,0.1,3.325723648071289,13982.12354016304
2600,235.0,177.7,650.0,0.1,67.90957641601562,14114.632567167282
2620,585.0,181.75,650.0,0.1,4.180797576904297,14263.34314417839
2640,255.0,182.9,650.0,0.1,2.039991617202759,14406.752424001694
2660,90.0,181.3,650.0,0.1,2.6516833305358887,14523.513534069061
2680,100.0,180.85,650.0,0.1,8.610584259033203,14653.312271118164
2700,165.0,180.1,585.0,0.1,5.330267906188965,14774.09027504921
2720,95.0,178.05,515.0,0.1,4.603825569152832,14882.614190101624
2740,190.0,179.25,515.0,0.1,6.295626163482666,15015.890707015991
2760,365.0,181.8,515.0,0.1,9.155195236206055,15121.541934967041
2780,90.0,178.8,515.0,0.1,14.76556396484375,15228.39000916481
2800,90.0,177.05,455.0,0.1,11.227596282958984,15348.518707036972
2820,145.0,176.7,455.0,0.1,9.373804092407227,15445.913494110107
2840,60.0,176.1,655.0,0.1,13.832683563232422,15578.772850036621
2860,215.0,175.6,655.0,0.1,20.84817886352539,15695.493110179901
2880,135.0,175.7,720.0,0.1,10.895074844360352,15813.846345186234
2900,90.0,175.5,720.0,0.1,19.46078109741211,15942.264342069626
2920,115.0,175.55,720.0,0.1,32.85997772216797,16065.854166030884
2940,190.0,175.2,720.0,0.1,37.929107666015625,16200.219892024994
2960,300.0,176.9,720.0,0.1,13.306953430175781,16328.676611185074
2980,155.0,177.7,520.0,0.1,12.274892807006836,16473.210378170013
3000,155.0,176.95,520.0,0.1,13.832375526428223,16600.22226500511
3020,125.0,177.15,520.0,0.1,4.476561546325684,16735.75399017334
3040,195.0,177.3,695.0,0.1,30.10860252380371,16866.375403165817
3060,150.0,177.45,695.0,0.1,4.965887069702148,16972.46062898636
3080,120.0,176.5,695.0,0.1,12.264081954956055,17089.54777407646
3100,70.0,176.55,695.0,0.1,3.537954330444336,17215.012241125107
3120,200.0,176.15,695.0,0.1,6.249170303344727,17342.93107008934
3140,35.0,175.15,545.0,0.1,38.09337615966797,17461.703289031982
3160,200.0,173.6,545.0,0.1,31.125364303588867,17598.73872613907
3180,105.0,169.95,545.0,0.1,5.28779935836792,17730.712673187256
3200,275.0,171.95,545.0,0.1,29.409263610839844,17871.129568099976
3220,160.0,172.55,530.0,0.1,4.9562788009643555,17995.566020011902
3240,140.0,172.1,515.0,0.1,2.9578866958618164,18115.563884973526
3260,150.0,171.4,515.0,0.1,2.720324993133545,18246.159276008606
3280,190.0,171.0,540.0,0.1,6.864748954772949,18384.032960176468
3300,55.0,170.8,540.0,0.1,8.786993980407715,18519.963428020477
3320,275.0,172.8,540.0,0.1,4.190461158752441,18652.063476085663
3340,135.0,172.8,540.0,0.1,2.1582963466644287,18779.70191717148
3360,55.0,169.45,600.0,0.1,4.3954339027404785,18919.04314017296
3380,120.0,170.1,625.0,0.1,2.9537086486816406,19055.15212416649
3400,40.0,170.0,625.0,0.1,2.8877429962158203,19181.63286304474
3420,70.0,168.2,625.0,0.1,6.910356521606445,19291.90621805191
3440,120.0,167.25,625.0,0.1,2.92641544342041,19406.69031906128
3460,40.0,166.1,625.0,0.1,3.063039779663086,19534.497677087784
3480,160.0,166.0,595.0,0.1,6.74856424331665,19671.16057896614
3500,105.0,166.2,620.0,0.1,7.580203056335449,19807.984534025192
3520,135.0,162.3,620.0,0.1,1.3262132406234741,19936.47688102722
3540,135.0,162.25,620.0,0.1,1.2326855659484863,20079.9965031147
3560,70.0,161.65,620.0,0.1,0.7793819904327393,20209.597709178925
3580,105.0,161.55,620.0,0.1,1.9145383834838867,20323.55412006378
3600,40.0,160.25,535.0,0.1,3.316558361053467,20462.418421030045
3620,410.0,163.1,535.0,0.1,1.2854530811309814,20565.874489068985
3640,50.0,162.85,470.0,0.1,0.4186083674430847,20667.289877176285
3660,120.0,161.15,700.0,0.1,2.287456512451172,20783.13417315483
3680,345.0,164.05,700.0,0.1,0.29149144887924194,20915.99130797386
3700,110.0,164.25,700.0,0.1,0.46833378076553345,21028.711328029633
3720,200.0,165.9,700.0,0.1,6.8363494873046875,21146.32843708992
3740,95.0,165.0,700.0,0.1,0.17038151621818542,21268.762468099594
3760,165.0,166.05,530.0,0.1,2.0083229541778564,21392.310942173004
3780,120.0,162.85,445.0,0.1,0.7559407949447632,21499.023689985275
3800,30.0,161.8,480.0,0.1,11.469748497009277,21619.245872974396
3820,485.0,166.3,485.0,0.1,2.919757843017578,21735.717094182968
3840,145.0,163.25,485.0,0.1,4.958107948303223,21847.199473142624
3860,20.0,161.7,485.0,0.1,0.4766908288002014,21960.2347240448
3880,160.0,162.2,485.0,0.1,1.0115323066711426,22077.33221912384
3900,55.0,161.95,485.0,0.1,0.11803393065929413,22192.75163602829
3920,465.0,165.8,475.0,0.1,6.642127513885498,22312.817394018173
3940,55.0,165.5,495.0,0.1,0.5273056626319885,22449.394220113754
3960,85.0,164.8,495.0,0.1,0.10138244926929474,22580.195479154587
3980,120.0,165.55,525.0,0.1,0.9589961767196655,22692.049378156662
4000,90.0,165.3,525.0,0.1,0.17929650843143463,22808.936103105545
4020,130.0,161.2,525.0,0.1,4.942529678344727,22937.60240316391
4040,145.0,161.45,665.0,0.1,0.13004542887210846,23062.958734035492
4060,230.0,159.4,665.0,0.1,11.224993705749512,23187.93656897545
4080,240.0,161.05,665.0,0.1,1.0422271490097046,23320.453183174133
4100,90.0,158.45,665.0,0.1,20.16360855102539,23454.279037952423
4120,280.0,160.15,665.0,0.1,0.46637627482414246,23586.21323800087
4140,95.0,159.05,560.0,0.1,1.2340295314788818,23724.169888973236
4160,195.0,158.8,560.0,0.1,0.5863782167434692,23858.93387913704
4180,110.0,159.55,840.0,0.1,0.8403811454772949,23980.21412706375
4200,65.0,156.95,840.0,0.1,8.319218635559082,24102.36952805519
4220,360.0,159.0,840.0,0.1,0.4689634144306183,24243.376118183136
4240,145.0,159.15,840.0,0.1,13.466795921325684,24371.87096595764
4260,225.0,160.7,840.0,0.1,11.60531997680664,24502.224869966507
4280,40.0,160.2,575.0,0.1,26.15739631652832,24632.932051181793
4300,340.0,160.0,575.0,0.1,64.5743179321289,24782.648029088974
4320,400.0,162.95,515.0,0.1,3.006298780441284,24913.115893125534
4340,305.0,161.85,515.0,0.1,13.6094331741333,25049.05712199211
4360,165.0,161.15,620.0,0.1,0.6891897320747375,25222.609724998474
4380,240.0,162.0,620.0,0.1,5.320923805236816,25368.937895059586
4400,40.0,159.8,620.0,0.1,0.15897464752197266,25519.16724705696
4420,95.0,159.55,620.0,0.1,4.754186153411865,25642.57256102562
4440,190.0,160.8,620.0,0.1,0.7330167293548584,25797.577272176743
4460,225.0,161.5,590.0,0.1,411.8303527832031,25944.56748008728
4480,90.0,161.1,590.0,0.1,1.63389253616333,26086.18592095375
4500,340.0,162.95,640.0,0.1,4.6421685218811035,26210.72936296463
4520,140.0,163.85,640.0,0.1,0.1254062056541443,26360.783440113068
4540,110.0,162.25,640.0,0.1,1.0164624452590942,26508.600228071213
4560,435.0,165.25,640.0,0.1,4.292513847351074,26656.272911071777
4580,85.0,164.7,640.0,0.1,37.111698150634766,26794.13841509819
4600,85.0,163.2,450.0,0.1,20.38161849975586,26928.181081056595
4620,205.0,159.4,535.0,0.1,26.28012466430664,27082.685752153397
4640,440.0,161.25,535.0,0.1,1.9596350193023682,27216.036739110947
4660,165.0,162.0,535.0,0.1,0.10849834978580475,27356.36978507042
4680,230.0,163.3,900.0,0.1,0.1450650691986084,27508.09474015236
4700,70.0,162.35,900.0,0.1,4.465261936187744,27672.75160217285
4720,45.0,161.85,900.0,0.1,6.509687900543213,27810.24189209938
4740,30.0,160.25,900.0,0.1,0.2543278932571411,27936.757302999496
4760,115.0,157.75,900.0,0.1,0.775237500667572,28068.987909078598
4780,80.0,157.65,610.0,0.1,0.08922632783651352,28209.822350025177
4800,165.0,158.4,610.0,0.1,0.061158955097198486,28335.06663608551
4820,135.0,158.3,610.0,0.1,1.0318174362182617,28472.28538417816
4840,200.0,159.7,610.0,0.1,0.4798065423965454,28612.83051300049
4860,370.0,161.25,610.0,0.1,0.8106319904327393,28763.881543159485
4880,90.0,160.8,535.0,0.1,0.3288225531578064,28888.754060983658
4900,40.0,160.3,535.0,0.1,4.341719150543213,29024.325733184814
4920,200.0,161.15,560.0,0.1,0.04869157448410988,29153.844012975693
4940,350.0,162.75,560.0,0.1,0.3204200267791748,29286.408149957657
4960,155.0,161.3,650.0,0.1,0.3502412736415863,29431.35356903076
4980,40.0,160.15,650.0,0.1,0.3620690107345581,29556.70509815216
5000,80.0,159.4,650.0,0.1,0.6515792012214661,29676.19376397133
5020,180.0,159.95,650.0,0.1,2.2337965965270996,29822.593705177307
5040,120.0,159.2,650.0,0.1,0.06676255166530609,29937.40975499153
5060,90.0,158.6,510.0,0.1,2.8333024978637695,30060.30877304077
5080,225.0,159.65,510.0,0.1,0.6747668981552124,30183.77043414116
5100,50.0,159.45,525.0,0.1,2.7762930393218994,30317.617048978806
5120,90.0,158.35,540.0,0.1,0.3036342263221741,30447.984467983246
5140,90.0,158.9,540.0,0.1,0.03778161481022835,30581.787564992905
5160,140.0,158.3,540.0,0.1,3.4515726566314697,30711.792077064514
5180,125.0,158.5,540.0,0.1,0.9234140515327454,30839.479622125626
5200,245.0,158.2,540.0,0.1,0.06459225714206696,30974.260200977325
5220,20.0,156.8,400.0,0.1,6.481037139892578,31106.765069961548
5240,130.0,156.7,485.0,0.1,0.04139385372400284,31238.687736034393
5260,475.0,159.95,770.0,0.1,0.3017950654029846,31391.416033029556
5280,175.0,159.8,770.0,0.1,2.5916175842285156,31537.880134105682
5300,30.0,159.55,770.0,0.1,1.719529390335083,31662.61749315262
5320,360.0,160.4,770.0,0.1,3.037144184112549,31798.82516002655
5340,260.0,161.65,770.0,0.1,1.092437982559204,31950.165083169937
5360,100.0,162.1,535.0,0.1,6.320077896118164,32081.09501504898
5380,320.0,164.1,535.0,0.1,2.633622169494629,32204.67801117897
5400,380.0,167.5,535.0,0.1,9.477889060974121,32362.138507127762
5420,95.0,167.75,535.0,0.1,3.2524893283843994,32502.572647094727
5440,80.0,167.35,730.0,0.1,0.17267723381519318,32661.415930986404
5460,110.0,168.05,730.0,0.1,8.563169479370117,32810.28083205223
5480,75.0,167.2,730.0,0.1,0.15812969207763672,32949.04538202286
5500,395.0,170.1,730.0,0.1,0.025017015635967255,33100.7941429615
5520,230.0,171.05,730.0,0.1,0.884110689163208,33246.42419695854
5540,90.0,170.6,585.0,0.1,0.02212943136692047,33390.42700409889
5560,75.0,170.65,585.0,0.1,0.028945554047822952,33528.287491083145
5580,155.0,171.15,575.0,0.1,0.6487464308738708,33674.27119517326
5600,155.0,172.3,815.0,0.1,0.020553354173898697,33820.74993610382
5620,100.0,169.2,815.0,0.1,0.007943853735923767,33957.22313904762
5640,155.0,170.25,815.0,0.1,0.018074197694659233,34097.540940999985
5660,45.0,169.5,815.0,0.1,0.27984970808029175,34215.31682705879
5680,105.0,167.1,815.0,0.1,0.009655481204390526,34346.586106061935
5700,45.0,166.45,880.0,0.1,0.14721594750881195,34492.04537510872
5720,110.0,165.55,880.0,0.1,1.2023839950561523,34639.45631814003
5740,370.0,168.3,880.0,0.1,0.13336250185966492,34790.39488911629
5760,120.0,167.85,880.0,0.1,0.4697861969470978,34943.66974902153
5780,350.0,170.15,880.0,0.1,0.4454861283302307,35095.341806173325
5800,240.0,172.25,775.0,0.1,0.009951513260602951,35247.54473400116
5820,95.0,168.35,775.0,0.1,0.005662794690579176,35417.44033098221
5840,80.0,167.7,775.0,0.1,0.5776513814926147,35571.58014202118
5860,215.0,169.65,775.0,0.1,0.33009886741638184,35717.22047805786
5880,115.0,169.2,775.0,0.1,0.011240211315453053,35873.86012005806
5900,245.0,171.1,640.0,0.1,0.020099777728319168,36048.40780901909
5920,110.0,167.55,540.0,0.1,0.00572002399712801,36207.11835217476
5940,105.0,168.05,540.0,0.1,0.00498586893081665,36337.654385089874
5960,20.0,167.4,540.0,0.1,0.007345057092607021,36488.44918298721
5980,185.0,168.05,775.0,0.1,0.012516933493316174,36651.02233815193
6000,285.0,170.0,775.0,0.1,0.029311319813132286,36809.09916615486
